rating,usefulCount,compound,word_count,char_count,numericalCondition,numericalDrugName
1,3,2,80,445,4,671
9,15,2,49,310,4,235
4,1,2,57,260,4,404
7,82,2,9,47,2,657
3,0,2,70,377,4,583
9,13,0,37,201,4,280
7,10,2,36,222,6,588
3,91,0,31,170,6,38
8,101,0,74,470,2,465
7,1,2,65,357,4,311
2,29,0,69,387,7,489
2,8,2,71,409,4,199
7,14,0,43,240,8,11
8,10,2,72,376,4,166
9,94,2,50,303,5,400
4,2,2,62,381,4,231
9,0,0,57,330,4,557
8,62,2,25,140,6,509
0,11,1,33,195,4,323
3,5,0,73,427,4,148
9,48,2,74,391,9,506
0,5,0,77,422,4,231
0,9,2,22,126,0,69
7,41,2,51,253,8,581
8,31,0,4,26,8,466
9,17,2,49,233,6,38
0,1,0,28,142,4,231
9,6,2,67,389,4,424
1,4,2,23,123,4,229
7,2,2,65,364,4,424
6,5,2,16,78,9,489
7,38,0,21,165,8,259
9,10,2,65,344,1,20
9,191,0,9,55,2,514
7,1,0,51,243,4,235
4,12,0,6,47,3,315
8,65,2,72,425,5,400
7,6,2,69,393,4,672
0,1,2,12,68,4,166
9,17,0,53,292,8,469
1,1,0,56,325,4,235
9,18,1,25,150,4,231
2,6,2,18,93,5,172
9,144,2,74,480,5,667
3,2,0,57,305,4,323
9,18,2,74,402,9,334
8,58,0,57,334,7,595
9,28,2,69,380,4,340
9,80,2,21,103,5,400
8,19,2,72,420,5,109
9,2,2,8,50,8,581
6,2,1,60,293,4,231
6,1,1,65,367,4,340
9,14,0,24,175,2,32
0,8,0,61,408,4,399
7,74,2,24,123,5,127
9,69,0,10,50,9,506
7,19,0,8,33,8,179
3,5,0,15,98,8,416
9,59,2,65,358,7,378
9,25,0,45,219,2,140
9,3,2,69,449,4,323
7,3,1,71,401,4,613
8,0,2,53,304,4,673
7,15,0,70,403,4,235
5,20,0,43,256,2,153
7,12,0,59,404,1,397
9,10,2,59,341,4,565
0,10,0,67,416,4,148
0,2,2,17,95,1,397
9,30,2,31,190,1,585
1,10,2,13,81,3,509
8,65,0,17,111,6,674
8,14,0,74,347,4,323
9,95,2,75,429,2,645
5,12,0,22,140,3,336
6,10,0,16,98,4,229
4,0,0,47,261,4,235
9,10,0,58,335,4,424
4,1,0,65,357,4,148
6,34,2,22,107,3,525
8,6,2,42,227,4,170
6,11,0,20,123,9,147
3,0,0,22,124,4,513
4,1,2,17,83,4,235
9,65,0,70,385,2,275
8,58,0,44,273,3,58
0,0,0,41,234,4,231
9,68,2,50,282,5,127
7,1,2,36,188,4,440
4,0,2,76,410,4,235
9,12,1,28,157,9,334
6,15,2,24,126,4,235
0,2,0,75,441,4,232
5,10,2,26,161,7,110
9,9,1,26,115,6,255
6,116,2,70,460,3,465
7,12,2,1,4,2,348
9,12,0,14,75,5,253
8,2,2,60,384,3,109
0,35,2,39,216,0,146
9,4,2,53,274,4,340
9,54,2,26,157,1,574
0,4,0,48,263,4,424
9,18,0,71,410,2,668
8,115,0,69,428,5,505
6,3,2,43,261,4,424
9,4,0,68,432,4,331
9,12,2,21,122,4,229
9,39,1,64,395,5,208
7,9,2,67,412,7,110
8,22,2,56,307,3,663
8,59,0,37,240,0,335
9,73,0,59,340,9,506
7,0,0,69,414,7,147
2,2,2,22,155,3,525
0,2,0,61,354,4,395
9,117,2,64,395,0,387
9,1,2,19,99,1,91
7,1,2,64,335,4,235
4,11,0,45,251,4,96
8,9,2,21,106,6,684
9,8,2,56,340,4,170
7,17,2,71,437,9,23
0,14,2,39,252,4,223
5,3,2,38,228,4,431
8,12,0,38,216,8,279
1,7,0,76,425,4,323
7,3,2,32,187,4,392
0,20,2,42,240,6,400
7,10,0,44,268,4,235
9,68,2,43,232,8,581
9,182,0,35,208,5,165
2,26,0,11,51,2,68
6,5,0,33,219,1,290
0,2,2,30,146,1,20
8,25,0,63,389,4,149
4,79,2,27,161,4,323
7,12,2,38,254,3,315
5,5,2,72,454,4,323
9,69,2,70,380,9,83
9,7,2,61,355,4,229
5,42,2,57,289,7,147
8,3,0,40,230,4,440
9,57,2,34,208,2,111
2,3,0,67,394,4,424
0,15,0,36,203,3,509
6,30,2,15,87,4,456
8,14,0,4,24,5,476
8,30,0,23,133,8,597
4,4,2,72,392,4,424
7,27,2,79,419,8,11
1,1,2,35,223,4,673
0,22,0,42,242,5,134
7,2,0,71,370,4,148
7,15,2,37,199,3,337
6,9,0,56,288,4,440
5,1,1,63,331,4,323
4,1,2,44,279,4,170
8,190,0,61,332,5,253
8,14,0,70,387,8,246
9,49,0,41,237,5,202
8,17,2,17,109,1,156
7,22,2,9,62,8,213
8,8,2,57,325,1,135
8,1,2,18,122,1,197
9,52,2,16,88,5,551
3,17,2,28,152,4,391
0,21,2,15,81,5,551
7,0,2,49,227,4,232
8,77,0,75,459,1,564
0,20,0,59,336,2,202
5,15,2,49,238,4,323
8,78,0,39,242,6,259
9,24,2,47,231,4,199
2,8,1,5,38,5,645
7,28,2,72,452,3,549
4,34,2,45,224,6,82
0,25,0,37,224,8,450
6,9,2,45,269,4,424
4,1,2,72,394,4,235
6,0,2,36,225,4,399
8,41,2,70,413,0,664
8,4,2,35,197,4,297
8,4,2,41,225,4,424
8,6,0,58,319,4,673
9,25,2,64,330,6,39
8,21,2,42,209,9,350
9,51,2,38,221,8,274
4,25,2,32,207,6,195
4,0,0,22,125,4,71
2,1,0,73,419,4,424
9,108,2,47,288,5,662
0,6,0,43,266,1,232
9,0,2,68,422,4,280
5,25,2,54,299,7,350
9,11,0,31,171,4,232
6,177,0,65,374,7,595
2,1,2,51,293,1,231
9,3,2,27,152,4,474
9,14,2,55,252,4,440
9,5,0,66,381,4,235
9,6,2,27,151,1,397
3,2,0,70,359,1,457
9,20,2,35,224,3,539
7,3,2,77,457,8,449
9,80,2,41,246,3,522
4,7,1,5,28,9,147
9,8,2,94,544,4,232
0,1,0,12,62,4,72
3,2,2,50,292,4,458
0,7,1,21,125,4,231
8,5,2,39,229,4,424
8,14,2,25,162,4,323
9,119,2,82,436,2,326
8,34,0,74,404,2,220
7,18,2,47,227,8,259
9,26,2,69,444,0,335
2,0,0,74,420,4,235
9,115,0,76,474,1,564
9,24,2,49,268,4,148
6,12,2,29,147,4,340
7,33,2,61,376,3,336
0,6,0,71,441,1,197
9,11,2,82,445,1,290
9,8,2,19,109,4,231
9,39,0,18,102,5,202
0,25,0,23,134,5,499
8,2,2,57,305,4,443
8,16,0,25,119,4,399
5,19,0,33,177,3,641
8,21,0,68,445,8,481
9,5,0,11,48,1,199
9,14,0,67,421,9,540
6,4,0,80,432,4,235
1,1,2,57,304,4,229
9,41,2,76,435,7,540
9,18,2,1,9,8,10
8,8,0,72,394,1,20
9,53,2,74,432,0,176
8,52,2,26,164,2,668
3,7,2,49,260,2,172
1,50,0,72,398,5,689
6,9,2,42,246,4,404
9,38,0,23,116,2,309
9,15,2,37,192,9,489
9,22,2,72,424,5,425
7,21,0,22,125,3,305
8,64,0,16,90,2,202
3,1,2,37,193,4,455
6,35,2,33,218,5,662
1,19,0,16,96,8,328
4,2,1,38,249,4,229
6,17,2,35,214,5,499
8,13,2,26,164,3,509
9,38,2,12,69,0,21
9,28,2,51,313,8,381
9,23,0,12,76,8,530
9,20,2,29,156,5,551
8,36,2,29,196,5,666
9,67,2,67,396,1,605
1,11,2,33,181,9,350
8,235,0,45,269,4,323
8,46,2,28,154,7,147
9,7,0,53,360,4,557
5,12,0,14,84,3,120
9,17,2,16,94,8,599
8,24,2,50,315,3,355
8,62,0,51,320,8,234
9,16,2,33,188,4,229
2,11,2,21,127,4,235
9,3,2,43,246,4,116
9,61,0,73,403,2,177
8,3,2,9,57,4,170
5,50,0,84,432,8,450
7,0,2,77,406,4,673
4,1,2,70,414,4,235
9,16,0,46,287,4,424
1,3,0,52,341,4,340
5,2,2,65,330,4,232
8,7,0,55,341,4,331
9,7,2,25,136,4,399
3,10,0,65,401,4,260
9,8,0,52,285,1,397
0,2,1,11,55,4,424
0,3,2,74,436,4,424
8,45,2,16,101,5,208
9,60,0,45,282,5,109
9,13,2,26,151,4,323
7,118,2,87,488,5,109
0,24,0,41,221,6,82
0,7,0,69,411,4,227
9,24,0,49,281,2,348
0,3,0,69,440,0,571
6,1,2,67,372,4,232
0,10,2,26,136,4,324
9,7,2,70,373,4,440
9,21,2,22,105,8,25
1,20,0,45,269,0,268
9,37,0,28,153,7,489
8,18,2,82,448,7,147
8,2,2,36,190,4,231
9,27,2,78,400,9,489
8,7,2,24,168,5,220
1,20,0,26,111,3,121
0,29,2,75,436,5,208
9,0,2,72,364,4,280
1,1,0,10,53,6,684
8,7,0,15,89,8,11
8,43,2,78,419,5,172
8,8,0,85,447,9,147
7,0,0,64,453,2,153
9,3,0,67,431,4,231
9,39,2,23,128,1,18
8,70,0,56,373,5,109
9,36,2,67,397,7,147
0,30,2,25,186,6,554
0,4,0,28,165,4,389
1,7,2,39,225,4,614
7,25,2,9,41,6,603
4,6,0,34,188,4,323
7,12,2,62,359,4,280
9,18,0,66,379,4,399
8,17,2,81,454,4,672
8,32,0,50,285,6,38
3,22,0,60,329,8,451
8,23,0,19,96,0,146
4,27,0,49,243,9,506
5,5,2,64,374,4,424
9,62,0,65,384,0,21
9,9,1,1,5,8,468
7,39,2,65,379,0,664
7,1,0,11,70,6,509
9,4,0,27,163,4,298
8,19,2,68,404,4,399
0,3,0,25,154,1,344
8,38,2,58,324,5,499
8,3,2,42,271,1,215
1,63,0,38,230,2,309
8,13,2,74,420,2,32
8,7,2,17,100,2,177
9,17,0,6,25,7,334
3,39,0,27,159,5,665
7,4,2,71,400,4,29
0,47,0,5,29,5,207
8,19,2,41,237,1,290
9,119,0,33,193,7,506
8,30,0,34,175,7,334
8,35,2,61,350,4,229
0,15,0,20,124,9,350
1,4,0,52,277,4,429
7,8,0,57,367,0,664
9,17,2,28,150,9,540
9,14,2,22,116,1,138
7,1,0,42,254,4,557
0,9,0,72,399,4,235
1,10,2,72,445,4,229
3,30,0,21,120,8,633
9,3,2,46,290,2,32
6,39,2,10,73,2,657
7,5,0,52,276,5,645
7,136,2,15,75,5,400
9,78,2,52,270,9,350
2,35,0,24,118,8,308
1,2,2,66,362,4,232
9,74,0,60,407,3,595
7,34,2,54,290,4,166
5,17,2,61,345,4,230
7,10,0,68,413,5,172
4,8,2,30,147,4,72
7,25,2,75,398,0,571
9,61,2,5,25,5,655
5,50,1,20,89,0,571
9,680,2,71,433,5,551
9,21,2,63,388,1,290
2,42,0,22,153,0,335
2,4,2,51,281,4,235
8,4,2,70,408,4,474
8,52,2,67,407,1,564
7,4,2,70,431,4,148
0,21,0,54,334,2,476
7,2,2,17,110,4,229
9,7,2,79,445,3,641
6,37,0,70,428,8,435
6,12,2,47,286,3,0
7,93,0,69,458,5,645
3,2,2,48,288,4,229
2,5,0,27,132,7,110
1,24,1,17,120,6,38
9,37,0,37,205,7,334
8,2,0,67,408,4,424
8,1,0,44,258,4,235
8,21,2,22,100,9,506
7,31,0,9,52,1,77
9,98,0,73,391,5,253
9,179,0,70,385,5,551
0,4,0,30,166,1,644
8,6,2,22,133,4,431
6,7,0,45,247,1,197
8,12,2,21,105,8,352
3,22,0,36,200,0,175
0,5,2,64,399,4,324
5,23,2,46,297,3,509
9,46,0,62,349,7,147
4,36,2,22,139,3,689
9,5,2,49,295,1,605
0,32,0,65,395,4,96
1,1,0,11,61,4,280
5,13,0,66,399,0,664
9,7,2,51,289,4,235
0,3,0,47,214,4,235
7,31,0,9,52,1,574
9,5,1,69,413,4,280
8,13,0,61,341,1,262
9,125,2,81,436,9,23
9,28,0,33,197,2,348
9,39,2,11,76,3,465
8,67,2,32,186,0,69
7,61,2,44,260,2,348
9,38,2,51,267,5,422
0,11,0,43,281,5,400
9,13,0,19,121,8,251
9,6,2,60,304,4,368
8,11,0,56,362,1,156
7,83,1,50,289,3,595
4,41,0,50,274,2,32
0,14,0,33,192,2,208
5,17,2,41,239,6,549
4,5,0,81,448,4,235
5,20,2,12,89,2,140
9,2,0,37,192,1,290
4,25,1,5,27,8,352
8,83,2,35,202,7,490
8,83,2,9,45,6,38
6,1,1,61,367,4,235
0,15,2,15,61,6,372
8,20,2,66,334,9,489
6,0,2,72,400,1,20
1,4,2,46,267,4,231
4,2,0,35,204,4,565
1,3,0,11,65,4,231
9,29,2,61,330,5,326
7,22,0,55,332,3,315
4,48,0,32,198,5,109
0,6,0,60,355,4,232
7,75,0,18,102,8,10
0,5,0,27,147,4,229
3,10,2,75,440,4,230
1,2,2,72,458,4,424
9,332,2,14,87,5,499
8,1,2,71,425,4,232
9,118,2,70,407,5,336
9,182,2,26,135,5,56
4,27,0,68,391,5,505
8,6,2,40,248,1,138
8,28,2,32,171,5,662
8,1,0,35,216,5,253
0,6,0,40,232,4,542
9,11,2,40,219,2,655
9,46,2,13,75,8,283
0,7,0,36,185,7,110
6,5,2,18,96,4,235
8,17,2,11,63,8,437
7,19,2,43,253,4,356
0,3,2,47,301,4,235
8,25,2,67,395,4,302
9,0,0,39,191,4,230
9,102,0,75,386,5,551
8,38,2,37,226,2,140
9,115,0,27,149,5,668
7,12,0,22,118,9,334
2,54,0,76,432,8,43
9,38,2,51,346,1,564
8,0,2,68,397,4,344
9,22,2,54,302,4,230
7,8,2,24,113,4,235
9,137,0,60,336,5,326
0,7,0,17,82,8,599
9,42,1,58,340,9,147
4,2,0,12,80,4,231
1,11,0,35,217,4,344
9,18,2,42,235,4,440
8,66,0,55,263,8,274
1,7,2,69,394,7,147
1,1,2,71,405,4,675
4,23,0,35,195,8,599
9,62,0,47,294,5,425
9,33,0,36,209,8,161
9,6,2,60,334,9,334
3,4,2,46,270,2,499
9,59,2,52,281,7,490
3,2,2,30,184,4,424
9,94,2,72,351,9,506
8,10,0,32,174,8,481
8,31,0,4,27,5,109
9,27,1,19,118,8,108
9,35,2,49,239,8,383
8,20,2,44,260,9,147
9,1,2,29,150,4,235
9,10,2,47,269,4,280
1,3,0,77,396,4,323
8,18,0,6,37,8,634
1,3,0,23,114,4,232
6,20,0,29,177,5,220
9,148,2,40,209,9,489
6,34,2,88,411,9,350
2,26,2,45,251,6,603
8,23,2,34,189,4,280
0,3,0,8,47,4,424
8,10,2,51,288,4,356
8,40,2,18,110,5,109
9,19,0,27,148,2,464
9,9,2,30,167,6,225
0,4,0,44,251,4,235
8,32,2,68,385,1,183
9,34,2,61,379,3,355
8,81,2,67,431,1,18
8,42,2,79,446,0,387
9,9,1,36,196,4,170
0,13,0,37,197,1,344
9,11,1,45,279,4,181
8,0,0,22,123,4,565
0,14,0,82,387,4,235
2,5,0,44,255,4,72
0,10,0,75,494,4,399
7,8,0,18,99,2,202
9,91,2,35,237,2,123
8,6,0,49,305,4,170
8,20,0,44,222,8,352
2,3,0,69,381,4,229
2,28,2,35,214,0,335
4,2,0,43,248,4,612
9,2,2,34,185,4,71
0,11,0,81,406,9,350
6,41,2,39,213,8,438
2,2,0,76,405,4,227
1,4,0,76,442,4,231
5,0,0,73,394,4,323
9,30,0,26,150,8,497
7,19,2,70,367,1,559
4,1,2,7,38,4,227
8,1,2,78,467,4,455
0,4,2,66,305,4,391
9,12,2,29,168,4,424
6,10,2,75,453,4,323
1,0,0,34,175,4,229
9,53,0,77,409,3,509
9,80,0,79,432,0,176
9,18,0,69,456,2,499
8,2,0,45,260,4,148
9,15,2,2,11,2,140
8,22,2,70,410,0,335
7,27,0,77,444,0,664
8,35,0,53,287,1,290
7,6,2,53,302,4,455
1,7,1,10,47,4,323
0,5,0,26,146,4,235
0,3,0,64,401,4,368
9,6,2,34,200,4,453
7,55,0,36,209,5,153
2,18,0,12,72,0,571
8,43,2,73,430,2,172
7,37,2,34,228,4,456
9,4,2,15,102,4,323
9,16,2,76,463,1,183
7,21,2,37,201,4,232
0,7,0,34,168,6,190
8,389,0,32,202,5,665
7,1,0,76,410,4,557
0,0,0,64,325,4,424
9,19,2,69,390,1,156
5,34,2,57,356,3,164
8,80,2,54,276,2,220
9,52,0,80,422,2,140
0,1,2,67,390,5,172
9,12,2,30,174,4,266
1,6,0,51,241,4,280
1,9,0,63,368,7,110
9,20,2,22,105,9,652
3,1,0,42,253,4,72
0,7,0,9,52,2,172
8,145,2,72,401,6,43
5,14,2,12,74,4,613
9,6,2,65,376,4,557
8,226,2,68,436,8,209
4,4,0,39,208,4,280
3,9,0,8,50,5,683
2,13,0,69,357,9,83
8,27,2,84,424,7,147
8,7,0,65,404,4,440
6,29,0,21,132,5,57
9,22,2,16,79,2,275
9,43,2,11,50,2,32
0,9,0,82,486,4,235
8,56,0,35,191,2,275
0,0,0,80,467,8,276
5,55,2,30,171,3,317
7,47,2,27,180,6,259
9,20,2,63,412,5,400
9,25,2,81,418,7,147
9,10,0,58,335,4,235
8,156,2,40,242,8,113
8,26,0,24,114,7,486
9,21,2,25,116,8,10
8,16,2,41,206,4,231
1,15,0,56,381,4,232
8,4,2,67,360,4,232
0,9,0,13,65,4,340
8,6,2,16,102,4,612
1,22,0,17,109,4,229
4,3,2,70,413,4,235
9,3,0,36,205,4,536
8,12,2,31,181,4,457
9,4,2,69,367,4,453
4,4,2,51,284,4,331
8,3,0,31,184,8,598
0,3,0,57,317,4,323
8,53,0,71,433,5,134
8,18,2,27,148,4,395
3,4,0,77,406,4,231
8,43,2,6,35,3,309
3,30,0,19,114,4,229
0,4,2,35,207,4,608
7,14,0,41,220,0,387
7,6,0,84,480,4,323
9,51,0,21,106,8,359
6,62,0,50,290,5,208
9,0,2,2,9,2,32
6,3,2,36,238,6,400
9,8,2,57,297,1,199
4,4,2,59,301,4,687
7,2,0,75,404,4,235
9,31,2,69,387,9,489
2,4,2,47,245,4,231
8,32,0,21,107,9,506
4,9,2,61,389,4,440
0,9,0,51,327,5,134
2,24,0,35,210,3,121
0,18,0,86,426,3,313
8,47,2,56,292,8,10
9,24,2,32,223,8,161
1,16,0,35,198,4,231
9,8,0,35,197,4,230
1,3,2,71,423,4,458
9,10,0,38,214,8,468
7,27,2,69,396,0,268
0,2,0,43,248,4,229
8,20,0,71,376,4,565
8,35,1,18,106,6,588
8,10,2,38,264,1,197
4,1,2,20,128,4,229
8,73,2,43,223,5,127
9,138,2,71,407,5,505
0,7,2,22,137,2,220
9,22,2,6,44,8,497
6,11,0,74,426,1,679
2,12,0,11,68,0,571
0,14,0,41,241,4,232
4,3,2,68,429,4,231
8,43,2,9,68,6,617
7,34,2,54,290,4,368
3,3,0,69,386,4,54
7,26,0,43,265,1,290
8,5,2,66,425,3,56
9,43,2,59,323,9,652
3,3,2,68,333,4,424
9,0,2,44,246,6,617
9,11,2,40,232,4,424
8,204,2,72,404,5,665
9,16,2,35,182,4,323
9,108,2,25,131,1,183
9,16,2,51,324,3,525
9,13,0,17,78,2,140
7,168,0,46,282,3,509
8,2,0,48,283,2,645
6,148,0,41,236,8,599
9,26,2,77,404,3,313
9,108,0,18,101,2,140
9,99,2,37,200,5,312
8,2,2,56,376,5,476
7,0,2,33,175,4,280
9,14,2,7,40,7,83
9,66,0,6,41,2,599
8,39,0,31,168,8,234
1,6,0,72,397,4,613
9,17,2,43,226,6,354
8,13,0,29,154,8,43
2,34,0,74,407,5,172
8,29,0,55,315,5,662
3,8,2,38,215,4,395
9,16,2,57,308,0,27
9,17,0,70,425,5,220
5,8,2,44,245,1,199
6,59,1,70,461,5,220
5,15,0,19,75,2,140
0,3,0,35,166,4,59
3,46,0,60,334,0,335
1,3,0,62,407,4,232
5,54,2,39,210,0,69
0,3,0,46,251,4,148
0,13,1,9,52,3,355
0,69,1,28,167,2,476
9,13,0,54,289,1,232
8,4,0,69,411,4,199
7,7,0,65,370,4,613
9,27,0,44,249,5,599
0,35,2,37,208,3,191
8,1,2,76,390,4,399
0,2,0,67,398,4,235
9,2,2,40,232,4,323
9,44,0,77,407,6,588
3,8,0,65,331,2,68
9,123,0,44,314,5,599
5,2,2,42,189,4,399
9,54,2,23,121,5,645
7,8,0,70,377,4,455
0,0,2,46,289,4,229
8,6,2,45,263,5,645
9,103,2,61,399,0,21
9,48,2,9,54,6,543
0,17,0,13,82,4,356
8,7,2,68,376,4,235
8,1,0,50,303,4,148
0,3,2,51,269,4,232
7,17,0,38,197,8,633
2,0,2,79,452,4,235
6,27,2,11,54,6,554
7,61,0,37,211,8,161
7,14,2,31,178,4,231
0,0,2,19,117,4,235
9,54,2,17,80,9,350
6,18,0,46,248,5,109
5,0,0,34,179,4,311
5,4,2,41,233,4,323
0,7,0,20,126,1,183
5,32,2,32,177,5,400
0,0,1,28,160,4,280
5,4,0,24,122,5,662
4,7,2,33,181,4,297
0,3,0,35,193,4,565
7,6,2,64,359,3,522
8,26,2,46,261,5,662
6,2,2,65,422,1,676
2,25,0,43,273,2,109
9,226,2,30,154,9,83
0,0,2,48,261,4,150
9,26,2,8,58,2,32
8,949,0,25,181,5,551
7,64,0,13,66,8,10
3,4,2,17,89,4,424
9,18,2,71,408,2,140
9,39,2,64,332,9,83
9,4,2,59,313,4,71
5,3,0,65,348,4,231
0,13,0,56,340,0,571
8,0,2,10,54,1,91
2,33,0,71,381,0,286
9,27,2,35,187,4,230
7,8,2,68,346,4,231
9,3,2,25,153,9,489
8,0,0,37,215,4,323
0,4,0,55,304,3,509
9,9,2,56,313,4,166
5,30,2,69,413,5,683
9,5,2,65,362,4,323
1,4,2,72,379,9,489
8,6,0,42,226,4,199
9,3,2,40,243,4,229
8,0,2,80,451,4,323
2,8,0,18,116,5,551
0,2,0,28,160,4,671
9,19,2,35,210,4,96
7,31,2,73,380,6,576
7,6,2,45,296,4,356
0,31,2,82,430,6,576
9,15,2,50,282,4,231
4,45,0,59,366,2,477
7,10,2,47,223,7,147
3,35,1,52,284,0,146
6,0,2,56,325,4,399
0,1,0,79,433,4,231
8,10,0,71,404,4,231
9,40,2,79,422,9,506
9,4,2,22,125,4,232
0,25,2,70,390,3,549
8,20,2,46,306,1,573
8,20,2,35,177,1,4
9,18,0,13,71,2,348
0,0,2,48,261,4,231
9,5,2,36,169,1,91
8,2,2,6,33,4,424
6,58,2,42,201,6,517
8,7,0,54,286,8,246
9,16,0,43,266,8,308
2,3,0,25,140,4,232
8,32,2,68,426,4,424
1,5,1,2,9,4,230
9,8,2,2,13,0,21
2,5,2,53,317,5,662
9,18,2,70,423,3,483
0,21,2,57,304,7,23
1,18,0,48,267,4,280
0,0,0,40,220,4,440
8,36,0,23,111,9,490
9,49,0,52,292,6,225
9,12,0,36,193,8,8
0,1,0,66,476,4,97
8,14,0,73,423,1,199
8,2,2,74,398,4,148
5,87,0,76,447,7,490
9,16,2,13,77,8,328
9,20,2,39,234,1,197
0,33,2,38,211,4,231
7,11,2,33,172,1,20
7,11,1,26,153,2,32
1,2,0,71,432,4,323
4,0,2,72,375,4,231
0,6,0,61,325,4,340
7,42,0,74,455,3,336
9,9,2,30,167,6,354
0,5,0,61,346,4,323
9,18,0,72,383,1,4
9,5,0,24,175,4,235
6,1,0,55,312,4,311
9,73,0,26,136,5,422
4,2,2,70,385,4,323
9,10,2,75,416,4,399
0,31,1,7,57,7,540
9,37,2,57,344,9,23
0,3,0,6,38,6,140
6,7,2,23,114,4,340
9,5,2,33,204,9,489
4,2,0,65,390,4,170
7,32,2,40,240,9,489
1,18,0,60,352,0,146
8,20,2,8,40,8,7
9,61,2,37,217,3,315
8,2,0,34,218,5,568
2,4,0,54,267,4,399
0,4,0,25,144,4,399
8,40,2,78,443,1,605
9,0,2,31,135,9,489
8,23,0,43,261,4,323
6,16,2,61,358,5,109
8,15,0,69,407,5,654
5,13,2,35,164,7,147
7,87,2,70,411,5,253
7,52,2,44,276,0,69
4,47,0,64,385,2,202
8,89,0,41,219,5,109
7,2,2,28,137,2,348
8,107,0,66,429,3,586
5,35,0,21,142,8,179
8,61,2,66,340,3,317
0,9,2,63,363,0,409
8,14,0,20,124,3,445
9,89,0,46,252,2,208
9,20,2,55,323,4,235
8,14,0,62,416,2,220
9,91,2,67,353,7,378
8,12,2,60,313,7,147
5,13,2,58,388,1,199
9,24,0,14,65,2,668
9,18,2,6,37,6,562
7,6,2,47,287,4,232
4,8,2,68,386,4,323
2,1,2,64,347,4,424
6,8,0,39,262,4,232
7,19,0,44,261,2,476
8,122,0,58,378,5,603
4,37,2,55,329,4,227
8,0,1,23,136,6,43
7,107,2,58,337,3,445
5,6,2,61,336,4,431
0,3,2,26,166,4,424
9,69,2,76,396,2,669
3,33,0,75,402,5,683
0,1,0,39,246,4,231
9,44,0,54,319,2,400
9,9,0,17,85,8,416
8,75,2,31,165,2,525
8,45,2,41,238,6,603
9,15,2,50,265,4,280
9,19,0,43,233,1,197
9,11,0,11,71,2,32
9,8,0,51,256,4,230
8,45,2,47,300,8,43
9,12,2,42,219,4,567
6,6,2,37,213,4,331
9,6,0,35,217,4,129
0,6,0,68,450,4,474
8,38,2,37,216,7,110
0,15,2,43,244,1,197
0,14,2,45,256,0,664
7,42,0,84,464,9,334
6,35,0,27,157,5,102
9,110,2,56,318,6,514
5,18,2,28,173,4,399
0,4,0,73,429,4,613
9,56,2,32,179,1,199
9,46,2,65,356,5,499
7,19,2,37,224,6,684
8,10,0,77,389,1,4
7,6,2,68,434,2,67
1,6,2,75,481,4,97
9,3,2,70,392,3,680
5,7,0,66,382,4,323
0,30,0,70,480,0,571
3,13,0,30,181,8,14
8,1,0,44,262,4,148
3,3,0,27,186,4,227
8,10,1,80,424,4,340
0,93,0,33,166,5,665
6,48,2,77,574,5,109
7,77,2,47,242,5,220
5,0,2,47,201,4,235
7,7,0,55,283,7,490
0,18,2,44,283,3,509
9,38,0,26,164,4,399
9,10,0,71,417,1,92
9,131,2,31,144,9,83
9,11,2,55,276,2,32
0,4,2,80,433,1,344
1,12,0,61,333,4,231
9,40,2,27,129,0,22
9,28,2,27,120,6,198
9,111,2,34,193,5,550
8,3,0,5,29,5,1
8,9,2,33,194,1,20
4,4,2,34,228,2,140
6,1,0,32,153,4,199
1,18,1,31,189,4,231
9,74,2,38,186,7,490
9,31,0,14,74,1,564
7,89,2,32,173,2,603
1,7,0,58,313,4,235
8,28,2,40,228,0,159
9,7,2,22,120,4,280
0,24,0,27,153,5,202
9,113,2,38,202,5,476
8,10,0,70,391,1,20
8,51,0,73,430,8,423
7,213,0,42,269,5,683
9,117,0,36,246,2,599
7,3,2,27,138,4,114
9,25,0,22,117,8,599
9,141,2,22,143,6,348
8,50,0,75,434,8,126
0,8,2,6,34,8,597
9,16,2,31,185,4,293
9,5,2,39,210,4,323
9,6,2,43,248,4,229
8,23,2,72,459,3,355
8,0,2,26,144,4,235
9,55,2,21,112,2,499
9,2,0,22,128,4,424
8,27,2,25,160,4,280
0,12,0,47,255,4,97
8,33,2,56,314,2,326
5,1,0,57,313,4,323
4,6,2,43,238,4,360
8,46,0,31,157,8,468
8,5,0,38,216,4,232
9,3,2,55,260,9,489
9,54,0,62,341,8,43
3,23,2,14,90,5,109
8,24,2,67,394,4,232
7,31,0,75,413,4,323
9,2,0,55,298,4,323
7,0,1,16,74,4,235
1,39,0,37,229,0,268
1,3,2,53,284,4,129
9,2,2,63,321,4,368
0,5,0,41,272,7,147
8,24,0,67,398,5,207
2,15,0,66,397,4,614
1,0,0,68,361,4,344
9,46,0,77,428,2,32
2,35,2,35,200,3,522
9,82,0,66,347,5,209
7,1,0,43,271,4,687
6,32,2,68,354,7,147
9,86,0,51,245,5,202
0,24,0,78,437,5,220
9,10,0,73,429,2,220
9,36,0,59,326,2,32
0,11,0,24,161,4,565
9,1,2,54,308,9,147
9,63,2,20,135,2,142
9,8,2,63,342,4,231
0,5,0,71,403,4,424
6,11,2,77,427,4,404
5,26,0,21,160,5,220
9,181,0,29,154,9,489
8,62,0,75,421,2,275
2,1,0,43,245,4,235
9,24,0,28,149,8,179
